timestamp,temp,rhum,prcp,wdir,wspd,cldc,pres,coco
2023-11-26 19:00:00,26.0,100,0.0,20,9.4,7,1010.0,3
2023-11-26 20:00:00,26.0,100,0.0,354,3.6,7,1009.0,3
2023-11-26 21:00:00,26.0,100,0.0,30,7.6,7,1009.0,3
2023-11-26 22:00:00,25.0,100,0.0,50,9.4,7,1010.0,3
2023-11-26 23:00:00,25.0,94,0.0,60,9.4,8,1010.0,3
2023-11-27 00:00:00,25.0,94,0.0,60,13.0,8,1011.0,3
2023-11-27 01:00:00,27.0,84,0.0,60,13.0,8,1011.0,3
2023-11-27 02:00:00,29.0,79,0.0,100,13.0,8,1011.9,3
2023-11-27 03:00:00,30.0,70,0.0,70,11.2,8,1011.0,3
2023-11-27 04:00:00,31.0,66,0.0,40,11.2,8,1011.0,3
2023-11-27 05:00:00,32.0,59,0.0,60,13.0,8,1010.7,3
2023-11-27 06:00:00,33.0,49,0.0,50,14.8,8,1009.0,3
2023-11-27 07:00:00,33.0,49,0.0,60,18.4,7,1008.0,3
2023-11-27 08:00:00,33.0,46,0.0,80,13.0,7,1008.0,3
2023-11-27 09:00:00,31.0,49,0.0,70,16.6,7,1008.0,3
2023-11-27 10:00:00,30.0,59,0.0,30,13.0,7,1009.0,3
2023-11-27 11:00:00,30.0,59,0.0,360,9.4,7,1009.0,3
2023-11-27 12:00:00,29.0,62,0.0,10,11.2,7,1010.0,3
2023-11-27 13:00:00,29.0,62,0.0,30,11.2,7,1011.0,3
2023-11-27 14:00:00,28.0,62,0.0,30,11.2,7,1011.0,3
2023-11-27 15:00:00,27.0,66,0.0,30,9.4,7,1011.0,3
2023-11-27 16:00:00,27.0,66,0.0,40,11.2,7,1011.0,3
2023-11-27 17:00:00,26.0,70,0.0,20,9.4,7,1011.0,3
2023-11-27 18:00:00,26.0,70,0.0,40,9.4,7,1010.0,3
2023-11-27 19:00:00,25.0,74,0.0,60,9.4,7,1010.0,2
2023-11-27 20:00:00,25.0,74,0.0,50,11.2,7,1009.0,2
2023-11-27 21:00:00,24.0,78,0.0,50,7.6,6,1009.0,2
2023-11-27 22:00:00,24.0,83,0.0,321,3.6,7,1010.0,3
2023-11-27 23:00:00,24.0,83,0.0,330,5.4,7,1010.0,3
2023-11-28 00:00:00,25.0,78,0.0,30,7.6,7,1011.0,3
2023-11-28 01:00:00,26.0,74,0.0,20,7.6,7,1011.0,3
2023-11-28 02:00:00,29.0,62,0.0,30,11.2,7,1012.0,3
2023-11-28 03:00:00,30.0,52,0.0,43,5.4,7,1012.0,3
2023-11-28 04:00:00,32.0,49,0.0,50,5.4,7,1011.0,3
2023-11-28 05:00:00,32.0,49,0.0,310,3.6,7,1010.0,3
2023-11-28 06:00:00,33.0,46,0.0,56,3.6,7,1009.0,3
2023-11-28 07:00:00,32.0,52,0.0,270,9.4,7,1009.0,3
2023-11-28 08:00:00,32.0,49,0.0,250,9.4,7,1009.0,3
2023-11-28 09:00:00,31.0,59,0.0,180,13.0,7,1009.0,3
2023-11-28 10:00:00,30.0,62,0.0,210,13.0,7,1010.0,3
2023-11-28 11:00:00,29.0,66,0.1,220,7.6,7,1010.0,3
2023-11-28 12:00:00,29.0,66,0.0,240,7.6,7,1010.0,3
2023-11-28 13:00:00,28.0,79,0.0,310,7.6,7,1010.0,3
2023-11-28 14:00:00,28.0,84,0.0,10,1.8,7,1010.0,3
2023-11-28 15:00:00,28.0,84,0.0,20,7.6,7,1010.0,3
2023-11-28 16:00:00,26.0,94,0.0,70,13.0,7,1010.0,3
2023-11-28 17:00:00,26.0,94,0.0,70,7.6,0,1010.0,3
2023-11-28 18:00:00,26.0,89,0.0,331,5.4,0,1009.0,3
2023-11-28 19:00:00,26.0,89,0.0,40,7.6,0,1009.0,3
2023-11-28 20:00:00,25.0,89,0.0,50,5.4,7,1008.0,3
2023-11-28 21:00:00,25.0,84,0.0,50,7.6,7,1008.0,3
2023-11-28 22:00:00,25.0,84,0.0,50,7.6,6,1009.0,2
2023-11-28 23:00:00,24.0,94,0.0,60,5.4,7,1009.0,3
2023-11-29 00:00:00,26.0,84,0.0,50,7.6,7,1010.0,3
2023-11-29 01:00:00,28.0,79,0.0,90,7.6,7,1011.0,3
2023-11-29 02:00:00,29.0,74,0.0,52,5.4,7,1011.0,3
2023-11-29 03:00:00,30.0,70,0.0,54,5.4,7,1011.0,3
2023-11-29 04:00:00,32.0,59,0.0,53,11.2,7,1010.0,3
2023-11-29 05:00:00,33.0,56,0.0,110,14.8,7,1010.0,3
2023-11-29 06:00:00,33.0,59,0.0,110,9.4,7,1009.0,3
2023-11-29 07:00:00,33.0,59,0.1,57,1.8,7,1008.0,3
2023-11-29 08:00:00,32.0,63,0.2,56,3.6,7,1008.0,3
2023-11-29 09:00:00,32.0,63,0.0,55,5.4,7,1008.0,3
2023-11-29 10:00:00,31.0,66,0.5,260,9.4,7,1009.0,3
2023-11-29 11:00:00,30.0,75,0.6,270,7.6,7,1010.0,3
2023-11-29 12:00:00,29.0,84,0.6,260,9.4,7,1011.0,2
2023-11-29 13:00:00,30.0,79,0.5,220,11.2,7,1011.0,2
2023-11-29 14:00:00,29.0,84,0.0,250,9.4,7,1012.0,2
2023-11-29 15:00:00,28.0,94,0.0,344,3.6,7,1011.0,2
2023-11-29 16:00:00,28.0,94,0.0,300,3.6,6,1011.0,2
2023-11-29 17:00:00,27.0,94,0.0,270,3.6,6,1011.0,2
2023-11-29 18:00:00,27.0,94,0.0,270,3.6,6,1011.0,2
2023-11-29 19:00:00,27.0,94,0.0,360,1.8,6,1010.0,2
2023-11-29 20:00:00,26.0,100,0.0,270,3.6,6,1010.0,2
2023-11-29 21:00:00,26.0,100,0.0,16,1.8,6,1010.0,2
2023-11-29 22:00:00,26.0,100,0.0,360,9.4,7,1010.0,2
2023-11-29 23:00:00,26.0,94,0.0,217,5.4,7,1011.0,5
2023-11-30 00:00:00,27.0,100,0.0,207,1.8,7,1012.0,5
2023-11-30 01:00:00,29.0,94,0.0,57,5.4,7,1012.0,5
2023-11-30 02:00:00,31.0,84,0.0,40,7.6,7,1012.0,3
2023-11-30 03:00:00,32.0,71,0.0,80,9.4,7,1012.0,3
2023-11-30 04:00:00,33.0,59,0.0,110,9.4,7,1012.0,3
2023-11-30 05:00:00,33.0,59,0.0,110,9.4,7,1011.0,3
2023-11-30 06:00:00,33.0,59,0.0,110,11.2,7,1009.0,3
2023-11-30 07:00:00,33.0,59,0.0,130,9.4,7,1009.0,3
2023-11-30 08:00:00,33.0,59,1.1,110,11.2,7,1008.0,3
2023-11-30 09:00:00,33.0,59,0.8,150,9.4,7,1009.0,3
2023-11-30 10:00:00,33.0,59,1.4,64,5.4,7,1009.0,3
2023-11-30 11:00:00,31.0,75,0.0,190,11.2,7,1009.0,3
2023-11-30 12:00:00,30.0,84,0.0,76,5.4,7,1010.0,3
2023-11-30 13:00:00,30.0,84,0.0,130,7.6,7,1011.0,3
2023-11-30 14:00:00,30.0,84,0.0,64,5.4,7,1011.0,3
2023-11-30 15:00:00,29.0,89,0.0,10,9.4,7,1011.0,3
2023-11-30 16:00:00,28.0,94,0.0,300,3.6,7,1011.0,3
2023-11-30 17:00:00,28.0,89,0.0,310,1.8,7,1011.0,3
2023-11-30 18:00:00,28.0,89,0.0,330,1.8,7,1010.0,2
2023-11-30 19:00:00,27.0,94,0.0,332,3.6,7,1010.0,2
2023-11-30 20:00:00,27.0,94,0.0,290,5.4,7,1009.0,2
2023-11-30 21:00:00,26.0,100,0.0,300,3.6,6,1009.0,5
2023-11-30 22:00:00,26.0,100,0.0,110,1.8,7,1009.0,5
2023-11-30 23:00:00,26.0,100,0.0,127,5.4,7,1010.0,5
2023-12-01 00:00:00,27.0,94,0.0,209,1.8,7,1011.0,3
2023-12-01 01:00:00,28.0,94,0.0,55,1.8,0,1011.0,3
2023-12-01 02:00:00,31.0,79,0.0,54,3.6,0,1012.0,3
2023-12-01 03:00:00,32.0,71,0.0,54,1.8,7,1012.0,3
2023-12-01 04:00:00,32.0,63,0.0,70,7.6,7,1011.0,3
2023-12-01 05:00:00,32.0,63,0.0,20,7.6,7,1010.0,3
2023-12-01 06:00:00,33.0,56,0.0,61,5.4,7,1009.0,3
2023-12-01 07:00:00,34.0,47,0.0,80,18.4,7,1008.0,3
2023-12-01 08:00:00,35.0,42,0.0,50,11.2,7,1007.0,3
2023-12-01 09:00:00,32.0,67,0.0,160,14.8,7,1008.0,3
2023-12-01 10:00:00,31.0,70,0.0,180,9.4,7,1008.0,3
2023-12-01 11:00:00,30.0,70,0.0,180,9.4,7,1009.0,3
2023-12-01 12:00:00,30.0,75,0.0,170,7.6,7,1010.0,3
2023-12-01 13:00:00,30.0,75,0.0,130,13.0,7,1010.0,2
2023-12-01 14:00:00,29.0,74,0.0,120,13.0,7,1010.0,2
2023-12-01 15:00:00,29.0,74,0.0,100,13.0,7,1011.0,2
2023-12-01 16:00:00,27.0,84,0.0,11,5.4,6,1010.0,2
2023-12-01 17:00:00,27.0,84,0.0,356,3.6,6,1010.0,2
2023-12-01 18:00:00,27.0,84,0.0,336,3.6,6,1010.0,2
2023-12-01 19:00:00,27.0,89,0.0,335,3.6,6,1010.0,2
2023-12-01 20:00:00,26.0,100,0.0,30,7.6,6,1010.0,2
2023-12-01 21:00:00,26.0,94,0.0,30,7.6,6,1009.0,2
2023-12-01 22:00:00,25.0,94,0.0,206,1.8,7,1010.0,2
2023-12-01 23:00:00,26.0,89,0.0,360,9.4,7,1010.0,2
2023-12-02 00:00:00,26.0,89,0.0,60,9.4,7,1011.0,2
2023-12-02 01:00:00,28.0,79,0.0,50,7.6,7,1012.0,3
2023-12-02 02:00:00,29.0,74,0.0,56,3.6,7,1012.0,3
2023-12-02 03:00:00,31.0,66,0.0,0,0.0,7,1012.0,3
2023-12-02 04:00:00,32.0,56,0.0,58,3.6,7,1012.0,3
2023-12-02 05:00:00,31.0,59,0.0,62,5.4,7,1011.0,3
2023-12-02 06:00:00,31.0,62,0.0,130,9.4,7,1010.0,7
2023-12-02 07:00:00,30.0,66,3.1,130,11.2,7,1009.0,7
2023-12-02 08:00:00,30.0,66,0.2,130,13.0,7,1009.0,7
2023-12-02 09:00:00,30.0,70,0.0,130,7.6,8,1009.0,17
2023-12-02 10:00:00,29.0,84,0.0,180,7.6,8,1010.0,25
2023-12-02 11:00:00,29.0,84,0.0,180,7.6,7,1010.0,25
2023-12-02 12:00:00,28.0,94,0.1,200,7.6,7,1011.0,25
2023-12-02 13:00:00,28.0,94,0.0,180,9.4,7,1012.0,3
2023-12-02 14:00:00,28.0,94,0.0,160,13.0,7,1012.0,3
2023-12-02 15:00:00,26.0,100,0.1,140,14.8,7,1012.0,3
2023-12-02 16:00:00,26.0,94,0.3,90,13.0,8,1011.0,3
2023-12-02 17:00:00,26.0,94,0.5,50,18.4,8,1011.0,3
2023-12-02 18:00:00,25.0,100,0.5,50,16.6,8,1010.0,3
2023-12-02 19:00:00,25.0,94,0.2,40,14.8,7,1009.0,3
2023-12-02 20:00:00,25.0,94,0.0,50,5.4,7,1009.0,3
2023-12-02 21:00:00,24.0,100,0.0,90,3.6,7,1009.0,3
2023-12-02 22:00:00,24.0,100,0.0,90,5.4,8,1010.0,3
2023-12-02 23:00:00,25.0,94,0.0,56,3.6,8,1010.0,3
2023-12-03 00:00:00,25.0,100,0.0,260,5.4,8,1011.0,3
2023-12-03 01:00:00,26.0,100,0.0,260,7.6,7,1012.0,3
2023-12-03 02:00:00,27.0,89,0.0,60,5.4,7,1012.0,3
2023-12-03 03:00:00,29.0,79,0.0,60,3.6,7,1012.0,3
2023-12-03 04:00:00,30.0,70,0.0,55,1.8,8,1012.0,3
2023-12-03 05:00:00,31.0,70,0.0,60,3.6,8,1011.0,3
2023-12-03 06:00:00,30.0,75,0.0,64,3.6,7,1010.0,3
2023-12-03 07:00:00,30.0,75,0.0,62,3.6,7,1010.0,3
2023-12-03 08:00:00,31.0,70,0.5,60,5.4,7,1009.0,3
2023-12-03 09:00:00,30.0,75,3.2,59,5.4,7,1009.0,3
2023-12-03 10:00:00,29.0,79,0.5,59,3.6,7,1010.0,3
2023-12-03 11:00:00,29.0,79,0.0,260,3.6,7,1010.0,3
2023-12-03 12:00:00,28.0,89,0.0,180,7.6,7,1011.0,3
2023-12-03 13:00:00,28.0,89,0.0,57,3.6,7,1012.0,3
2023-12-03 14:00:00,27.0,94,0.0,44,5.4,7,1012.0,3
2023-12-03 15:00:00,27.0,94,0.0,130,9.4,7,1012.0,3
2023-12-03 16:00:00,27.0,94,0.0,140,5.4,7,1012.0,3
2023-12-03 17:00:00,27.0,94,0.0,357,3.6,7,1011.0,3
2023-12-03 18:00:00,27.0,94,0.0,353,1.8,7,1011.0,3
2023-12-03 19:00:00,27.0,94,0.0,353,3.6,7,1011.0,3
2023-12-03 20:00:00,26.0,94,0.0,352,5.4,7,1010.0,3
2023-12-03 21:00:00,26.0,94,0.0,20,5.4,7,1011.0,3
2023-12-03 22:00:00,26.0,94,0.0,40,7.6,7,1011.0,3
2023-12-03 23:00:00,25.0,100,0.0,20,5.4,7,1011.0,3
2023-12-04 00:00:00,26.0,100,0.0,211,5.4,0,1012.0,3
2023-12-04 01:00:00,28.0,89,0.0,70,11.2,0,1013.0,3
2023-12-04 02:00:00,29.0,79,0.0,40,7.6,7,1013.0,3
2023-12-04 03:00:00,31.0,62,0.0,43,5.4,7,1013.0,3
2023-12-04 04:00:00,33.0,56,0.0,43,7.6,7,1012.0,3
2023-12-04 05:00:00,33.0,56,0.0,140,1.8,7,1011.0,3
2023-12-04 06:00:00,34.0,50,0.1,48,1.8,7,1010.0,3
2023-12-04 07:00:00,33.0,46,0.0,150,1.8,7,1009.0,3
2023-12-04 08:00:00,33.0,56,0.6,180,11.2,7,1009.0,3
2023-12-04 09:00:00,32.0,67,0.0,190,16.6,7,1009.0,3
2023-12-04 10:00:00,30.0,70,0.0,180,14.8,7,1009.0,3
2023-12-04 11:00:00,29.0,79,0.0,180,13.0,7,1010.0,3
2023-12-04 12:00:00,29.0,74,0.0,81,5.4,7,1010.0,2
2023-12-04 13:00:00,29.0,79,0.0,140,7.6,6,1011.0,2
2023-12-04 14:00:00,28.0,84,0.0,140,7.6,6,1011.0,2
2023-12-04 15:00:00,28.0,84,0.0,130,11.2,6,1011.0,2
2023-12-04 16:00:00,27.0,89,0.0,130,5.4,6,1011.0,2
2023-12-04 17:00:00,27.0,89,0.0,330,3.6,6,1011.0,2
2023-12-04 18:00:00,26.0,94,0.0,80,5.4,6,1010.0,2
2023-12-04 19:00:00,27.0,89,0.0,90,5.4,6,1010.0,2
2023-12-04 20:00:00,27.0,94,0.0,60,1.8,6,1010.0,2
2023-12-04 21:00:00,26.0,94,0.0,90,3.6,6,1010.0,2
2023-12-04 22:00:00,26.0,94,0.0,261,3.6,6,1010.0,2
2023-12-04 23:00:00,26.0,94,0.0,249,5.4,6,1011.0,2
2023-12-05 00:00:00,27.0,94,0.0,30,7.6,6,1011.0,2
2023-12-05 01:00:00,28.0,94,0.0,24,5.4,6,1012.0,2
2023-12-05 02:00:00,30.0,84,0.0,30,5.4,0,1012.0,2
2023-12-05 03:00:00,31.0,75,0.0,32,3.6,6,1011.0,2
2023-12-05 04:00:00,33.0,59,0.0,37,5.4,6,1011.0,2
2023-12-05 05:00:00,34.0,50,0.0,100,7.6,6,1010.0,2
2023-12-05 06:00:00,34.0,50,0.0,130,11.2,7,1009.0,2
2023-12-05 07:00:00,34.0,50,0.0,120,7.6,6,1008.0,2
2023-12-05 08:00:00,33.0,56,0.0,270,7.6,6,1008.0,2
2023-12-05 09:00:00,32.0,63,0.0,190,16.6,6,1008.0,2
2023-12-05 10:00:00,31.0,70,0.0,180,14.8,6,1009.0,2
2023-12-05 11:00:00,30.0,75,0.0,180,7.6,6,1010.0,2
2023-12-05 12:00:00,30.0,75,0.0,79,5.4,6,1011.0,2
2023-12-05 13:00:00,30.0,75,0.0,140,7.6,6,1011.0,2
2023-12-05 14:00:00,30.0,75,0.0,140,11.2,6,1012.0,2
2023-12-05 15:00:00,29.0,84,0.0,140,7.6,6,1012.0,2
2023-12-05 16:00:00,28.0,84,0.0,160,7.6,6,1012.0,2
2023-12-05 17:00:00,28.0,89,0.0,329,5.4,6,1011.0,2
2023-12-05 18:00:00,28.0,84,0.0,130,7.6,6,1011.0,2
2023-12-05 19:00:00,28.0,89,0.0,140,11.2,6,1011.0,2
2023-12-05 20:00:00,27.0,94,0.0,280,3.6,6,1010.0,2
2023-12-05 21:00:00,26.0,100,0.0,263,3.6,6,1010.0,2
2023-12-05 22:00:00,26.0,94,0.0,90,1.8,6,1011.0,2
2023-12-05 23:00:00,26.0,100,0.0,30,7.6,6,1011.0,2
2023-12-06 00:00:00,27.0,94,0.0,10,9.4,6,1012.0,2
2023-12-06 01:00:00,28.0,94,0.0,38,5.4,0,1013.0,2
2023-12-06 02:00:00,29.0,89,0.0,30,7.6,6,1013.0,2
2023-12-06 03:00:00,31.0,75,0.1,39,5.4,6,1012.0,2
2023-12-06 04:00:00,31.0,75,0.0,320,7.6,6,1012.0,2
2023-12-06 05:00:00,32.0,71,0.0,30,9.4,7,1011.0,2
2023-12-06 06:00:00,32.0,67,0.0,47,5.4,7,1010.0,2
2023-12-06 07:00:00,32.0,71,0.0,170,9.4,7,1009.0,3
2023-12-06 08:00:00,32.0,71,0.0,49,5.4,7,1009.0,2
2023-12-06 09:00:00,31.0,75,0.0,170,13.0,7,1009.0,2
2023-12-06 10:00:00,30.0,79,0.0,170,14.8,7,1010.0,2
2023-12-06 11:00:00,29.0,84,0.0,180,11.2,7,1010.0,2
2023-12-06 12:00:00,29.0,79,0.0,180,9.4,6,1011.0,2
2023-12-06 13:00:00,29.0,79,0.0,170,9.4,6,1012.0,2
2023-12-06 14:00:00,28.0,89,0.0,130,7.6,6,1012.0,2
2023-12-06 15:00:00,27.0,94,0.0,100,3.6,6,1012.0,2
2023-12-06 16:00:00,28.0,89,0.0,120,5.4,6,1012.0,2
2023-12-06 17:00:00,27.0,94,0.0,80,9.4,6,1011.0,2
2023-12-06 18:00:00,26.0,94,0.0,80,5.4,6,1011.0,2
2023-12-06 19:00:00,26.0,100,0.0,305,3.6,6,1010.0,2
2023-12-06 20:00:00,26.0,100,0.0,291,3.6,6,1010.0,2
2023-12-06 21:00:00,26.0,94,0.2,10,5.4,6,1010.0,2
2023-12-06 22:00:00,26.0,94,0.0,292,1.8,7,1010.0,2
2023-12-06 23:00:00,25.0,100,0.0,330,3.6,7,1011.0,2
2023-12-07 00:00:00,26.0,100,0.0,237,1.8,0,1012.0,2
2023-12-07 01:00:00,28.0,89,0.0,33,1.8,0,1013.0,2
2023-12-07 02:00:00,30.0,75,0.0,38,1.8,7,1013.0,2
2023-12-07 03:00:00,31.0,70,0.0,130,1.8,7,1013.0,2
2023-12-07 04:00:00,31.0,70,0.0,42,5.4,7,1012.0,2
2023-12-07 05:00:00,32.0,63,0.0,130,7.6,7,1011.0,2
2023-12-07 06:00:00,32.0,67,0.0,160,13.0,7,1010.0,3
2023-12-07 07:00:00,32.0,63,0.0,59,3.6,7,1009.0,3
2023-12-07 08:00:00,32.0,67,0.0,210,13.0,7,1008.0,2
2023-12-07 09:00:00,32.0,67,0.0,190,13.0,7,1009.0,2
2023-12-07 10:00:00,30.0,75,0.0,190,13.0,7,1009.0,2
2023-12-07 11:00:00,29.0,79,0.0,190,13.0,7,1010.0,2
2023-12-07 12:00:00,29.0,79,0.0,170,9.4,7,1011.0,2
2023-12-07 13:00:00,29.0,79,0.0,130,7.6,7,1012.0,2
2023-12-07 14:00:00,28.0,84,0.0,91,5.4,6,1012.0,2
2023-12-07 15:00:00,28.0,84,0.0,120,7.6,6,1012.0,2
2023-12-07 16:00:00,27.0,89,0.0,90,7.6,6,1012.0,2
2023-12-07 17:00:00,26.0,94,0.0,80,7.6,6,1012.0,2
2023-12-07 18:00:00,26.0,94,0.0,276,3.6,6,1011.0,2
2023-12-07 19:00:00,26.0,94,0.0,269,3.6,6,1011.0,2
2023-12-07 20:00:00,26.0,94,0.0,80,3.6,6,1010.0,2
2023-12-07 21:00:00,26.0,94,0.0,360,1.8,6,1011.0,2
2023-12-07 22:00:00,26.0,94,0.0,247,1.8,6,1011.0,2
2023-12-07 23:00:00,26.0,94,0.0,222,3.6,0,1012.0,2
2023-12-08 00:00:00,26.0,94,0.0,0,0.0,0,1012.0,2
2023-12-08 01:00:00,27.0,94,0.0,25,3.6,0,1013.0,2
2023-12-08 02:00:00,28.0,89,0.0,31,3.6,0,1013.0,2
2023-12-08 03:00:00,28.0,89,0.0,33,5.4,7,1013.0,2
2023-12-08 04:00:00,29.0,84,0.0,35,3.6,7,1012.0,5
2023-12-08 05:00:00,31.0,75,0.0,40,5.4,7,1011.0,2
2023-12-08 06:00:00,32.0,67,0.0,45,5.4,7,1010.0,3
2023-12-08 07:00:00,32.0,67,0.0,45,5.4,7,1009.0,3
2023-12-08 08:00:00,31.0,70,0.0,290,7.6,7,1009.0,2
2023-12-08 09:00:00,29.0,84,0.0,46,5.4,7,1009.0,2
2023-12-08 10:00:00,27.0,94,0.0,57,5.4,7,1010.0,2
2023-12-08 11:00:00,28.0,94,0.0,210,5.4,7,1011.0,2
2023-12-08 12:00:00,28.0,89,0.0,160,9.4,7,1011.0,2
2023-12-08 13:00:00,28.0,89,0.0,150,9.4,7,1012.0,2
2023-12-08 14:00:00,28.0,89,0.0,130,7.6,6,1012.0,2
2023-12-08 15:00:00,27.0,89,0.0,140,11.2,6,1012.0,2
2023-12-08 16:00:00,26.0,94,0.0,90,5.4,6,1012.0,2
2023-12-08 17:00:00,27.0,89,0.0,130,7.6,6,1012.0,2
2023-12-08 18:00:00,26.0,94,0.0,270,5.4,6,1011.0,2
2023-12-08 19:00:00,26.0,94,0.0,90,1.8,6,1010.0,2
2023-12-08 20:00:00,25.0,100,0.0,0,0.0,6,1010.0,2
2023-12-08 21:00:00,25.0,100,0.0,60,3.6,6,1010.0,2
2023-12-08 22:00:00,25.0,100,0.0,288,3.6,6,1011.0,2
2023-12-08 23:00:00,25.0,94,0.0,80,1.8,6,1011.0,2
2023-12-09 00:00:00,26.0,100,0.0,0,0.0,6,1012.0,5
2023-12-09 01:00:00,28.0,94,0.0,52,1.8,6,1013.0,2
2023-12-09 02:00:00,29.0,89,0.0,53,3.6,6,1013.0,2
2023-12-09 03:00:00,30.0,79,0.0,54,3.6,6,1013.0,2
2023-12-09 04:00:00,32.0,67,0.0,50,3.6,6,1012.0,2
2023-12-09 05:00:00,33.0,59,0.0,50,1.8,7,1011.0,2
2023-12-09 06:00:00,33.0,59,0.0,190,7.6,7,1009.0,2
2023-12-09 07:00:00,32.0,63,0.0,52,5.4,7,1009.0,2
2023-12-09 08:00:00,32.0,67,0.0,150,9.4,6,1009.0,2
2023-12-09 09:00:00,31.0,66,0.0,180,9.4,6,1008.0,2
2023-12-09 10:00:00,30.0,62,0.0,200,13.0,7,1009.0,2
2023-12-09 11:00:00,29.0,70,0.0,170,7.6,7,1009.0,2
2023-12-09 12:00:00,29.0,74,0.0,180,9.4,6,1010.0,2
2023-12-09 13:00:00,28.0,84,0.0,170,5.4,6,1010.0,2
2023-12-09 14:00:00,28.0,89,0.0,180,11.2,6,1010.0,2
2023-12-09 15:00:00,27.0,94,0.0,190,11.2,6,1010.0,1
2023-12-09 16:00:00,27.0,94,0.0,180,9.4,6,1010.0,2
2023-12-09 17:00:00,27.0,94,0.0,190,7.6,6,1010.0,2
2023-12-09 18:00:00,27.0,94,0.0,210,7.6,6,1010.0,1
2023-12-09 19:00:00,27.0,94,0.0,171,3.6,5,1009.0,1
2023-12-09 20:00:00,27.0,94,0.0,180,9.4,5,1009.0,1
2023-12-09 21:00:00,27.0,94,0.0,160,9.4,5,1009.0,1
2023-12-09 22:00:00,26.0,100,0.0,105,3.6,5,1010.0,2
2023-12-09 23:00:00,26.0,94,0.0,131,3.6,5,1010.0,2
2023-12-10 00:00:00,27.0,94,0.0,154,5.4,5,1011.0,2
2023-12-10 01:00:00,27.0,94,0.0,90,11.2,6,1012.0,2
2023-12-10 02:00:00,29.0,84,0.0,90,7.6,6,1012.0,2
2023-12-10 03:00:00,30.0,79,0.0,58,5.4,6,1012.0,2
2023-12-10 04:00:00,31.0,70,0.0,100,1.8,6,1011.0,2
2023-12-10 05:00:00,31.0,66,0.0,60,5.4,6,1010.0,2
2023-12-10 06:00:00,32.0,59,0.0,310,3.6,6,1009.0,2
2023-12-10 07:00:00,32.0,59,0.0,53,5.4,6,1008.0,2
2023-12-10 08:00:00,32.0,63,0.0,270,9.4,6,1008.0,2
2023-12-10 09:00:00,32.0,63,0.0,260,9.4,6,1008.0,2
2023-12-10 10:00:00,31.0,66,0.0,260,5.4,6,1008.0,2
2023-12-10 11:00:00,30.0,75,0.0,170,11.2,6,1009.0,2
2023-12-10 12:00:00,29.0,74,0.0,160,11.2,6,1010.0,2
2023-12-10 13:00:00,29.0,70,0.0,140,11.2,6,1010.0,2
2023-12-10 14:00:00,28.0,74,0.0,140,14.8,6,1011.0,1
2023-12-10 15:00:00,28.0,74,0.0,130,14.8,5,1011.0,1
2023-12-10 16:00:00,27.0,84,0.0,130,16.6,5,1011.0,2
2023-12-10 17:00:00,27.0,89,0.0,130,16.6,5,1010.0,1
2023-12-10 18:00:00,26.0,94,0.0,140,9.4,5,1010.0,1
2023-12-10 19:00:00,26.0,94,0.0,130,14.8,5,1010.0,1
2023-12-10 20:00:00,26.0,94,0.0,140,7.6,5,1010.0,1
2023-12-10 21:00:00,25.0,100,0.0,110,7.6,5,1010.0,1
2023-12-10 22:00:00,24.0,100,0.0,90,9.4,5,1010.0,1
2023-12-10 23:00:00,24.0,100,0.0,148,5.4,5,1010.0,2
2023-12-11 00:00:00,26.0,94,0.0,90,7.6,0,1011.0,2
2023-12-11 01:00:00,28.0,89,0.0,70,11.2,5,1012.0,2
2023-12-11 02:00:00,30.0,79,0.0,70,11.2,6,1011.9,2
2023-12-11 03:00:00,32.0,71,0.0,70,13.0,6,1012.4,2
2023-12-11 04:00:00,33.0,63,0.0,80,13.0,6,1012.0,2
2023-12-11 05:00:00,34.0,53,0.0,61,11.2,6,1011.0,2
2023-12-11 06:00:00,34.0,47,0.0,120,9.4,6,1010.0,2
2023-12-11 07:00:00,34.0,47,0.0,140,9.4,6,1009.0,2
2023-12-11 08:00:00,35.0,39,0.0,58,5.4,6,1008.0,2
2023-12-11 09:00:00,34.0,44,0.0,160,9.4,6,1008.0,2
2023-12-11 10:00:00,32.0,63,0.0,200,16.6,6,1009.0,2
2023-12-11 11:00:00,31.0,62,0.0,160,13.0,6,1009.0,2
2023-12-11 12:00:00,30.0,62,0.0,140,14.8,6,1010.0,2
2023-12-11 13:00:00,29.0,66,0.0,130,14.8,6,1010.0,2
2023-12-11 14:00:00,28.0,74,0.0,130,11.2,5,1011.0,1
2023-12-11 15:00:00,28.0,79,0.0,140,7.6,5,1011.0,1
2023-12-11 16:00:00,27.0,84,0.0,140,13.0,5,1010.0,2
2023-12-11 17:00:00,27.0,84,0.0,43,5.4,5,1010.0,2
2023-12-11 18:00:00,26.0,89,0.0,355,3.6,5,1010.0,1
2023-12-11 19:00:00,26.0,89,0.0,303,3.6,5,1010.0,1
2023-12-11 20:00:00,25.0,94,0.0,80,5.4,5,1009.0,1
2023-12-11 21:00:00,25.0,94,0.0,80,7.6,4,1009.0,1
2023-12-11 22:00:00,25.0,94,0.0,80,5.4,5,1010.0,2
2023-12-11 23:00:00,26.0,89,0.0,156,5.4,5,1010.0,2
2023-12-12 00:00:00,26.0,94,0.0,60,9.4,5,1011.0,2
2023-12-12 01:00:00,28.0,84,0.0,50,11.2,5,1012.0,2
